1704819238.72;0.0;0.0;0.0;0.0;2.9849278926849365;3.0;0.0
1704819240.72;-0.0333958503903;0.0;0.0445278005204;0.0;0.9926059246063232;0.0;0.0556597506505
1704819242.72;-0.0556597506504;-0.011131950130089052;0.0445278005204;0.03339585118123978;0.004878997802734375;0.0;0.045898206013593096
1704819244.72;-0.0556597506504;-0.033395849599294536;-0.0111319493391;0.06679169919858907;0.0022928714752197266;0.0;0.08104181816469018
1704819246.72;0.456409949797;-0.05565974985947264;0.0111319493391;0.03339585118123978;0.0024449825286865234;0.0;0.5125534690464074
1704819248.72;3.6290156997;-0.5565975001766716;0.233770948777;0.0779236485377055;0.003718852996826172;0.0;4.188513607471474
1704819250.72;8.15971934965;-3.573355949837037;0.478673850057;0.4341460495366647;0.007704973220825195;2.0;11.733159792163917
1704819252.72;9.99649109976;-8.00387205019926;0.556597498595;0.5343335999164935;0.0031709671020507812;0.0;18.000376918598
1704819254.72;10.4862968999;-9.84064379951672;0.567729447934;0.4341460495366647;0.005891084671020508;0.0;20.327379632454626
1704819256.72;10.4195052;-10.33044959970383;0.556597498595;0.45640994821489755;0.0074100494384765625;1.0;20.750196667381328
1704819258.72;10.2191301;-10.263657899714268;0.534333599916;0.5232016505773771;0.006098031997680664;0.0;20.4827910247001
1704819260.72;10.0744147499;-10.107810599474966;0.523201650577;0.5788614004368497;0.004976987838745117;0.0;20.18230210012495
1704819262.72;10.0410188995;-10.0187550000162;0.512069698074;0.612257248454199;0.006111860275268555;0.0;20.060024088843026
1704819264.72;10.0076230499;-9.985359149625932;0.500937748735;0.6456530996354388;0.009418010711669922;1.0;19.993505939763217
1704819266.72;9.99649109976;-9.996491099756021;0.512069698074;0.6345211502963224;0.005848884582519531;0.0;19.993357186533625
1704819268.73;10.4529010496;-9.996491099756021;0.534333599916;0.6456530996354388;-0.0031070709228515625;0.0;20.449695139760923
1704819270.73;14.0262569994;-10.653276149521549;0.512069698074;0.6456530996354388;-0.0009679794311523438;0.0;24.6798946710453
1704819272.73;18.0226270494;-13.937201399931133;0.478673850057;0.6679169983136717;-0.0003960132598876953;1.0;31.960388725418184
1704819274.73;19.9595863499;-17.944703400095808;0.500937748735;0.7013128494949115;0.002248048782348633;0.0;37.9048193721147
1704819276.73;20.5050519;-19.959586349912747;0.534333599916;0.6679169983136717;0.0005590915679931641;2.0;40.46485874460245
1704819278.73;20.3937323994;-20.42712824983968;0.567729447934;0.6456530996354388;0.0021600723266601562;0.0;40.82093502407972
1704819280.73;20.1822253494;-20.34920459972003;0.545465549256;0.6345211502963224;0.0034160614013671875;0.0;40.531527785422796
1704819282.73;21.5180593499;-20.148829499751344;0.467541900718;0.6456530996354388;0.003297090530395508;0.0;41.66726952907257
1704819284.73;25.2695264995;-21.751830299500824;0.400750198355;0.6790489508166786;0.0017960071563720703;0.0;47.022180355812544
1704819286.73;28.7872226995;-25.659144750076642;0.411882147695;0.7903684505356239;0.0028269290924072266;0.0;54.447682965721846
1704819288.73;30.2232442496;-29.421743849752275;0.512069698074;0.7792365011965074;0.005003929138183594;1.0;59.64558645425968
1704819290.73;30.4792790995;-30.52380689997553;0.578861400437;0.7124447988340279;0.0037479400634765625;2.0;61.00323225849377
1704819292.73;30.3456956995;-30.746445900204392;0.556597498595;0.6567850489745553;0.004884958267211914;0.0;61.092223750519864
1704819294.73;30.1119247499;-30.60173055009518;0.500937748735;0.6456530996354388;0.007277011871337891;2.0;60.713827769458085
1704819296.73;30.0228691497;-30.43475129972579;0.500937748735;0.690180900155795;0.0037190914154052734;0.0;60.45791663113431
1704819298.73;31.5813421497;-30.41248739946561;0.467541900718;0.7235767481731443;0.0036149024963378906;0.0;61.99435825955545
1704819300.73;36.1120457996;-32.92830809959975;0.423014100198;0.7013128494949115;0.005393028259277344;1.0;69.04091480217079
1704819302.73;39.3959710492;-37.214108849852764;0.445277998876;0.7347087006761512;0.00394892692565918;1.0;76.6106266275795
1704819304.73;40.5425619;-40.063888049934704;0.512069698074;0.6679169983136717;0.004839897155761719;1.0;80.6066006100761
1704819306.73;40.7874647997;-40.97670794952839;0.556597498595;0.6679169983136717;0.005800008773803711;1.0;81.76424852829432
1704819308.73;40.6316174995;-41.03236770017884;0.578861400437;0.6679169983136717;0.007299900054931641;1.0;81.66403375778641
1704819310.73;41.5667012993;-40.865388449809444;0.545465549256;0.690180900155795;0.005584001541137695;1.0;82.4322167780172
1704819312.73;45.4962796493;-41.78934029953322;0.467541900718;0.6567850489745553;0.006937980651855469;1.0;87.28582509675505
1704819314.73;49.3924621498;-45.19571699979184;0.411882147695;0.690180900155795;0.00884103775024414;1.0;94.58858855607744
1704819316.73;51.1624421999;-48.958316099467474;0.478673850057;0.6790489508166786;0.006237983703613281;1.0;100.12095880794074
1704819318.73;51.50753265;-50.694900299987054;0.545465549256;0.6679169983136717;0.02037501335144043;6.0;102.20250630612722
1704819320.73;51.3516853498;-51.05112270019504;0.556597498595;0.6679169983136717;0.011569023132324219;2.0;102.40286855628189
1704819322.73;52.0196023496;-50.939803199685116;0.556597498595;0.6567850489745553;0.010046005249023438;2.0;102.95945429443289
1704819324.73;55.7154097493;-51.24036585003363;0.512069698074;0.6679169983136717;0.008610010147094727;2.0;106.95588914330993
1704819326.73;59.6338561492;-54.001089449865844;0.500937748735;0.6567850489745553;0.011718034744262695;2.0;113.63505246922556
1704819328.73;61.3370444994;-58.231230449468406;0.523201650577;0.623389200957206;0.014088869094848633;2.0;119.56831692297689
