1704737506.31	61.058745750081144	-61.2145930503	0.3673543503380756	0.601125299115-0.0004868507385253906	0.0	122.27356227021966
1704737508.31	61.04761379995106	-61.1811971999	0.3896182490163085	0.589993349776-0.0005350112915039062	0.0	122.2289752416272
1704737510.31	61.08100965034133	-61.1923291501	0.42301410019754826	0.5677294479340.0006411075592041016	1.0	122.2734244385892
1704737512.31	61.092141599680446	-61.2257249997	0.41188215085843183	0.5677294479340.0006971359252929688	0.0	122.31796588320063
1704737514.31	61.11440549994062	-61.2479888999	0.4341460495366647	0.5565974985950.0031621456146240234	1.0	122.36245567010954
1704737516.31	61.515155699877994	-61.2479888999	0.41188215085843183	0.5565974985950.001435995101928711	0.0	122.76322989624325
1704737518.31	64.3983307503502	-61.4706279001	0.37848629967719205	0.5899933497760.004142045974731445	1.0	125.86913635590332
1704737520.31	68.51715225023382	-63.9419207998	0.3450904484959523	0.6122572484540.0019049644470214844	0.0	132.45934248430044
1704737522.31	70.91052149972796	-68.22772155	0.3896182490163085	0.6790489476530.002340078353881836	0.0	139.13854408141006
1704737524.31	71.46711899990463	-71.1999521999	0.4341460495366647	0.5788613972730.003759145736694336	0.0	142.66714459630148
1704737526.31	71.43372315030533	-71.9235289497	0.45640994821489755	0.5565974985950.002747058868408203	0.0	143.3572871088517
1704737528.31	71.23334805033664	-71.9569248001	0.45640994821489755	0.5232016474130.0049021244049072266	1.0	143.19028842806895
1704737530.31	71.11089659969664	-71.7676816503	0.4341460495366647	0.5120696980740.0038781166076660156	0.0	142.8785994991392
1704737532.31	71.04410489970708	-71.61183435	0.4007501983554249	0.5454655492560.0046880245208740234	0.0	142.6560126519345
1704737534.31	71.03297295036796	-71.5339106999	0.37848629967719205	0.5677294479340.006438016891479492	1.0	142.56700925080182
1704737536.31	71.04410489970708	-71.5227787498	0.37848629967719205	0.5677294479340.005064964294433594	0.0	142.5670092500409
1704737538.31	71.05523684983717	-71.5339106999	0.3562224009989592	0.6011252991150.005164146423339844	0.0	142.58935786513038
1704737540.31	71.07750075009734	-71.54504265	0.3673543503380756	0.5788613972730.006562948226928711	2.0	142.62270023086631
1704737542.31	72.88087664981552	-71.5561746002	0.37848629967719205	0.5788613972730.005224943161010742	0.0	144.43719023845398
1704737544.31	76.95517034996975	-73.30389075	0.37848629967719205	0.5677294479340.00658416748046875	0.0	150.25918027066967
1704737546.31	80.40607484995775	-77.3225247003	0.37848629967719205	0.6011252991150.004949092864990234	0.0	157.72875668123945
1704737548.31	81.33002669968153	-80.8624847998	0.37848629967719205	0.5788613972730.0040760040283203125	0.0	162.19263527265713
1704737550.31	81.46361009966066	-81.7975685996	0.3673543503380756	0.5565974985950.005494117736816406	2.0	163.26128837921462
1704737552.31	81.25210305035284	-81.9200200502	0.3673543503380756	0.5454655492560.006680965423583984	2.0	163.172220309528
1704737554.31	81.90888810011838	-81.7530407999	0.3896182490163085	0.5343335999160.00658106803894043	1.0	163.66199288108237
1704737556.31	85.05922994975786	-81.76417275	0.3562224009989592	0.5343335999160.007841110229492188	1.0	166.82349778111225
1704737558.31	89.55653775010964	-83.79018765	0.3228265498177194	0.5788613972730.005788087844848633	1.0	173.34691448302195
1704737560.31	91.32651780022852	-88.4210788503	0.3562224009989592	0.6679169983140.008898019790649414	1.0	179.74786690017515
1704737562.31	91.79405970015546	-91.2708580504	0.37848629967719205	0.5565974985950.008137941360473633	1.0	183.06500439629858
1704737564.31	91.70500409990571	-92.1614140497	0.37848629967719205	0.5343335999160.008993148803710938	1.0	183.86648419857994
1704737566.31	91.50462899993703	-92.25046965	0.3450904484959523	0.5232016474130.00956416130065918	1.0	183.7551849702404
1704737568.31	91.38217755008799	-92.0612265001	0.3562224009989592	0.5232016474130.010462045669555664	2.0	183.44348004655075
1704737570.31	91.33764975035861	-91.9053791999	0.3562224009989592	0.5343335999160.007636070251464844	1.0	183.24311551178258
1704737572.31	91.34878169969772	-91.8385874999	0.3450904484959523	0.5565974985950.007398128509521484	1.0	183.1874913019499
1704737574.32	91.38217755008799	-91.8385874999	0.3450904484959523	0.567729447934-0.0013589859008789062	1.0	183.22090031878724
1704737576.32	91.41557339968729	-91.8719833503	0.30056264797559606	0.589993349776-0.002463817596435547	1.0	183.28778527089838
1704737578.32	91.41557339968729	-91.8719833503	0.311694600478603	0.589993349776-0.0009229183197021484	1.0	183.2877680304217
1704737580.32	91.61594849965597	-91.8719833503	0.3673543503380756	0.545465549256-0.0008180141448974609	1.0	183.4880182959456
1704737582.32	94.59931109971704	-91.84971945	0.3673543503380756	0.5232016474130.0004429817199707031	1.0	186.44909568380672
1704737584.32	98.77379235025111	-92.0834904004	0.3228265498177194	0.5232016474130.010643959045410156	6.0	190.85738793439913
1704737586.32	101.06697405015638	-94.621575	0.311694600478603	0.5788613972730.0029401779174804688	2.0	195.68873142685752
1704737588.32	101.74602300018209	-98.95190355	0.311694600478603	0.6679169983140.01129913330078125	5.0	200.69824268273754
1704737590.32	101.71262714979181	-101.8573425	0.33395849915683584	0.6011252991150.0036339759826660156	2.0	203.57014496560186
1704737592.32	101.55677985034349	-102.58091925	0.3450904484959523	0.5343335999160.0033521652221679688	2.0	204.13778681800372
1704737594.32	101.41206450023428	-102.60318315	0.3562224009989592	0.5120696980740.002735137939453125	2.0	204.0153071761196
1704737596.32	101.36753669971392	-102.3916761	0.3450904484959523	0.5120696980740.011850118637084961	6.0	203.75928121886594
1704737598.32	107.14501874999746	-102.2358288	0.2782987492973632	0.5232016474131.723222017288208	1006.0	209.38099077563078
1704737600.32	107.66822039978388	-103.69411425	0.2782987492973632	0.5677294479340.012552022933959961	6.0	211.3625328168087
1704737602.32	110.64045104971486	-108.05783865	0.30056264797559606	0.6456530996350.01318812370300293	6.0	218.69856196372263
1704737604.32	111.65345849968837	-111.28610415	0.33395849915683584	0.6345211502960.013515949249267578	6.0	222.9397652558681
1704737606.32	111.7536460500682	-112.3881672	0.3673543503380756	0.5677294479340.013729095458984375	6.0	224.14190281428455
1704737608.32	111.5644029002296	-112.5885423	0.3562224009989592	0.5343335999160.015535116195678711	7.0	224.1530159635072
1704737610.32	111.38629169973012	-112.39929915	0.3562224009989592	0.5232016474130.013929128646850586	6.0	223.7856531461111
1704737612.32	111.31949999974056	-112.2323199	0.33395849915683584	0.5565974985950.014458179473876953	6.0	223.5519307646662
1704737614.32	111.33063194987065	-112.17666015	0.3562224009989592	0.5454655492560.027009010314941406	12.0	223.5073722157416
1704737616.32	111.31949999974056	-112.15439625	0.3562224009989592	0.5565974985950.029786109924316406	13.0	223.47398608164565
1704737618.32	111.31949999974056	-112.1432643	0.3228265498177194	0.5677294479340.02117013931274414	9.0	223.462898499753
1704737620.32	111.33063194987065	-112.1655282	0.3228265498177194	0.6011252991150.02218914031982422	7.0	223.49633341943328
1704737622.32	111.34176390000074	-112.1655282	0.311694600478603	0.6011252991150.032679080963134766	13.0	223.50747949901893
1704737624.32	111.33063194987065	-112.1655282	0.28943069863647963	0.6122572484540.026793956756591797	15.0	223.4963933013638
1704737626.32	111.7536460500682	-112.15439625	0.33395849915683584	0.5899933497760.03988909721374512	17.0	223.90818868566166
1704737628.32	115.21568250018629	-112.15439625	0.3450904484959523	0.5454655492560.03891706466674805	19.0	227.37016704274754
1704737630.32	119.3790317997993	-113.49023025	0.3450904484959523	0.5343335999160.01668405532836914	6.0	232.86933894480066
1704737632.32	121.48297034986598	-117.8428227	0.3673543503380756	0.6122572484540.01909613609313965	6.0	239.32591835481753
1704737634.32	122.08409564977202	-121.37165085	0.3896182490163085	0.6345211502960.018973112106323242	6.0	243.45586967907
1704737636.32	121.99504005031326	-122.64069315	0.4007501983554249	0.5788613972730.025570154190063477	12.0	244.63579803874583
1704737638.32	121.80579689968368	-122.9189919	0.37848629967719205	0.5565974985950.07454514503479004	39.0	244.72485361452146
1704737640.32	121.67221349970457	-122.75201265	0.33395849915683584	0.5565974985950.028835058212280273	12.0	244.42432754741495
1704737642.32	121.63881765010527	-122.59616535	0.3228265498177194	0.5565974985950.017709016799926758	6.0	244.23509487769812
1704737644.32	121.62768569997519	-122.4959778	0.3562224009989592	0.5788613972730.018054962158203125	6.0	244.1237650225225
1704737646.32	121.63881765010527	-122.4737139	0.3562224009989592	0.5899933497760.015275001525878906	6.0	244.112643483818
1704737648.32	121.64994960023536	-122.4737139	0.3562224009989592	0.5899933497760.01808309555053711	6.0	244.12377542884397
1704737650.32	121.66108155036545	-122.4959778	0.3562224009989592	0.6122572484540.014950990676879883	6.0	244.1571935955625
1704737652.32	122.26220685027151	-122.50710975	0.3562224009989592	0.5788613972730.020228147506713867	6.0	244.7694178550225
1704737656.32	129.44231460033586	-126.4366881	0.3562224009989592	0.6011252991150.016968965530395508	7.0	255.87911989911953
1704737658.32	131.49059339975207	-130.49984985	0.37848629967719205	0.6233891977930.018182039260864258	6.0	261.9905577146456
1704737660.32	132.04719089992875	-132.37001745	0.41188215085843183	0.5677294479340.013705015182495117	6.0	264.4172542780626
1704737662.32	131.9692672498091	-132.8932191	0.4341460495366647	0.5565974985950.015939950942993164	6.0	264.86251465573645
1704737664.32	131.7911560501006	-132.8041635	0.41188215085843183	0.5454655492560.014547109603881836	6.0	264.59535327050656
1704737666.32	131.6241767997312	-132.6037884	0.41188215085843183	0.5343335999160.01895904541015625	6.0	264.22799357363283
1704737668.33	131.57964900000184	-132.45907305	0.4007501983554249	0.5454655492560.009528160095214844	6.0	264.0387617080699
1704737670.33	131.56851704987173	-132.41454525	0.41188215085843183	0.5343335999160.009186983108520508	6.0	263.9830907000964
1704737672.33	131.57964900000184	-132.41454525	0.45640994821489755	0.5343335999160.008289098739624023	6.0	263.99420575043536
1704737674.33	131.57964900000184	-132.41454525	0.4452779988757811	0.5120696980740.01613903045654297	9.0	263.9942026992994
1704737676.33	131.57964900000184	-132.4256772	0.45640994821489755	0.5120696980740.006499052047729492	6.0	264.00533206732234
1704737678.33	131.55738509974165	-132.39228135	0.45640994821489755	0.5120696980740.009318113327026367	6.0	263.9496723182994
1704737680.33	131.55738509974165	-132.4034133	0.45640994821489755	0.5120696980740.020649194717407227	13.0	263.9608042680519
1704737682.33	131.54625314961154	-132.4034133	0.45640994821489755	0.4898057993960.012302160263061523	6.0	263.9496685622925
1704737684.33	131.55738509974165	-132.3811494	0.46754190071790447	0.4898057993960.011478185653686523	6.0	263.9385354387504
1704737686.33	131.53512120027244	-132.37001745	0.5120696980743702	0.4786738500570.010899066925048828	6.0	263.9051407633095
1704737688.33	132.39228135000664	-132.3811494	0.5009377487352538	0.4452779988760.014185190200805664	6.0	264.7734366003061
1704737690.33	135.9099775499842	-132.37001745	0.5120696980743702	0.4564099482150.030755996704101562	12.0	268.28000077381705
1704737692.33	139.7282364003103	-132.3811494	0.5120696980743702	0.4564099482150.017632007598876953	10.0	272.10939149288816
1704737694.33	141.56500814962774	-132.3588855	0.48980579939613733	0.4341460495370.0264589786529541	13.0	273.92389930449724
1704737696.33	141.92123054983574	-132.34775355	0.45640994821489755	0.4341460495370.041535139083862305	20.0	274.26898500347636
1704737698.33	141.79877909998672	-132.3366216	0.45640994821489755	0.4341460495370.013105154037475586	6.0	274.1354016040676
1704737700.33	141.58727204988793	-132.32548965	0.4341460495366647	0.4452779988760.02491903305053711	12.0	273.9127619260919
1704737702.33	141.4982164496382	-132.34775355	0.45640994821489755	0.4564099482150.029070138931274414	13.0	273.8459699996382
1704737704.33	141.4536886499088	-132.34775355	0.46754190071790447	0.4452779988760.029680967330932617	12.0	273.80144310509274
1704737706.33	141.4536886499088	-132.3366216	0.4786738500570209	0.4341460495370.015213966369628906	6.0	273.7903138707911
1704737708.33	141.4648206000389	-132.32548965	0.5120696980743702	0.4007501983550.017299175262451172	6.0	273.7903328805522
1704737710.33	141.4648206000389	-132.32548965	0.5232016505773771	0.3673543503380.01538705825805664	6.0	273.7903546058436
1704737712.33	141.47595255016898	-132.32548965	0.5232016505773771	0.3450904484960.0229489803314209	9.0	273.8015001319255
1704737714.33	141.50934839976827	-132.3143577	0.5009377487352538	0.3562223978350.017127037048339844	7.0	273.8237443406708
1704737716.34	143.1791409002983	-132.3588855	0.5009377487352538	0.3562223978350.008280038833618164	6.0	275.5380644032768
1704737718.34	147.7098445502494	-132.34775355	0.54546554925561	0.3673543503380.009172201156616211	6.0	280.0576547378771
1704737720.34	150.71547104977964	-132.34775355	0.48980579939613733	0.4007501983550.022343158721923828	12.0	283.0632386088405
1704737722.34	151.71734654962307	-132.3143577	0.3450904484959523	0.4007501983550.0208280086517334	12.0	284.0317097032532
1704737724.34	151.8731938498624	-132.32548965	0.28943069863647963	0.4007501983550.026502132415771484	12.0	284.1987053015653
1704737726.34	151.69508265015386	-132.32548965	0.33395849915683584	0.3562223978350.023444175720214844	12.0	284.02057317276876
1704737728.34	151.5058395003153	-132.30322575	0.4007501983554249	0.3228265498180.022698163986206055	12.0	283.80907594781513
1704737730.34	151.4390478003257	-132.30322575	0.4341460495366647	0.3228265498180.029777050018310547	12.0	283.74229538709744
1704737732.34	151.4390478003257	-132.3143577	0.4452779988757811	0.3339584991570.02473616600036621	12.0	283.7534273362408
1704737734.34	151.4390478003257	-132.32548965	0.4452779988757811	0.3450904484960.024247169494628906	12.0	283.76455513672346
1704737736.34	151.46131169979492	-132.30322575	0.42301410019754826	0.3339584991570.023804187774658203	12.0	283.76455142423293
1704737738.34	151.472443649925	-132.3143577	0.3896182490163085	0.3450904484960.016175031661987305	12.0	283.7868048432605
1704737740.34	151.46131169979492	-132.3143577	0.37848629967719205	0.3116945973150.023696184158325195	12.0	283.77567726010835
1704737742.34	151.46131169979492	-132.2920938	0.3673543503380756	0.3005626479760.03819918632507324	19.0	283.7534133607251
1704737744.34	151.46131169979492	-132.30322575	0.3450904484959523	0.3005626479760.026379108428955078	12.0	283.7645409434045
1704737746.34	151.46131169979492	-132.3143577	0.3450904484959523	0.3005626479760.0175321102142334	13.0	283.7756728932674
1704737748.34	151.4835756000551	-132.30322575	0.3450904484959523	0.3005626479760.01341700553894043	6.0	283.7868048433906
1704737750.34	151.4835756000551	-132.3143577	0.3450904484959523	0.3005626479760.01630711555480957	12.0	283.79793679325354
1704737752.34	151.4835756000551	-132.32548965	0.33395849915683584	0.3005626479760.02464604377746582	13.0	283.8090672149023
1704737754.34	151.70621460028397	-132.32548965	0.3450904484959523	0.2894306986360.02680516242980957	12.0	284.0317097039141
1704737756.34	154.32222285000697	-132.3143577	0.3673543503380756	0.2894306986360.024998188018798828	12.0	286.63659114198265
1704737758.34	158.48557214961997	-132.30322575	0.4341460495366647	0.2671667999580.025423049926757812	12.0	290.78884584174784
1704737760.34	161.1572401499934	-132.28096185	0.4007501983554249	0.2560348474550.02570319175720215	12.0	293.4382376847328
1704737762.34	161.80289324962882	-132.25869795	0.30056264797559606	0.2560348474550.022008180618286133	12.0	294.0615945709039
1704737764.34	161.825157149889	-132.30322575	0.24490289811612342	0.2671667999580.025577068328857422	12.0	294.1283837425165
1704737766.34	161.62478204992033	-132.30322575	0.2782987492973632	0.2560348474550.023051977157592773	12.0	293.92800864312227
1704737768.34	161.4911986499412	-132.30322575	0.33395849915683584	0.2449028981160.027487993240356445	12.0	293.794437897304
1704737770.34	161.43553890008172	-132.3143577	0.33395849915683584	0.2671667999580.03887009620666504	19.0	293.7499041934989
1704737772.34	161.41327499982157	-132.30322575	0.3673543503380756	0.2671667999580.024248123168945312	12.0	293.716517836953
1704737774.34	161.41327499982157	-132.2920938	0.41188215085843183	0.2560348474550.022785186767578125	12.0	293.70541014802774
1704737776.34	161.41327499982157	-132.2698299	0.4007501983554249	0.2115070500990.04000210762023926	19.0	293.6831658719457
1704737778.34	161.44667085021183	-132.30322575	0.3562224009989592	0.2449028981160.027386188507080078	12.0	293.74991769303847
1704737780.34	161.43553890008172	-132.2920938	0.3228265498177194	0.2560348474550.029095172882080078	12.0	293.7276402940752
1704737782.34	161.44667085021183	-132.2920938	0.33395849915683584	0.2671667999580.044936180114746094	19.0	293.73877224391674
1704737784.34	161.43553890008172	-132.30322575	0.3673543503380756	0.2449028981160.03065800666809082	12.0	293.7387901733686
1704737786.34	161.42440694995165	-132.2920938	0.3450904484959523	0.2337709487770.029690027236938477	12.0	293.71652184517535
1704737788.35	161.44667085021183	-132.30322575	0.37848629967719205	0.2449028981160.018696069717407227	12.0	293.74992697388086
1704737790.35	161.61365009979025	-132.30322575	0.3896182490163085	0.2226389994380.021082162857055664	12.0	293.9169232816831
1704737792.35	164.1183388497943	-132.30322575	0.41188215085843183	0.2115070500990.015196084976196289	13.0	296.42163232458427
1704737794.35	168.28168815019828	-132.28096185	0.42301410019754826	0.2115070500990.020951032638549805	12.0	300.56272441933635
1704737796.35	171.08693954975985	-132.2920938	0.4007501983554249	0.2226389994380.022239208221435547	12.0	303.37908563352534
1704737798.35	171.75485654965547	-132.28096185	0.42301410019754826	0.2449028981160.015233039855957031	12.0	304.0358705704782
1704737800.35	171.79938435017584	-132.30322575	0.42301410019754826	0.2226389994380.022680997848510742	12.0	304.10267611436865
1704737802.35	171.61014120033724	-132.30322575	0.4341460495366647	0.2226389994380.021807193756103516	12.0	303.9134405489869
